Entry=disgust sadness happiness happiness like fear surprise
送货上门=0.1431093347237549 0.04847045979722978 0.046017336693119124 0.36048905324575514 0.2983058681143695 0.05455120184453352 0.04905674558123803
霸气侧漏=0.16782012494216414 0.05880615824385941 0.06263337298546988 0.3609571345034699 0.1670120566082492 0.07480569903177985 0.10796545368500775
撩开=0.262167111755299 0.07171612234356117 0.303306973809779 0.12537328650049928 0.06620011900190026 0.10586979437780006 0.06536659221116112
踏实=0.0 0.0 0.0 1.0 0.0 0.0 0.0
乱哄哄=0.2626813317370741 0.12957485263657464 0.23058154030847405 0.08055037518791913 0.13348401696239134 0.10339059851447858 0.05973728465308825
口服=0.18581768240756416 0.08894269480061179 0.072572259816319 0.25999480996959007 0.17293402460435386 0.10288144101050292 0.1168570873910583
提神=0.1827376341243708 0.0972487227690408 0.07427494234849737 0.18503112253021578 0.15381242925173974 0.2120038175069605 0.09489133146917496
难于=0.2439056145744531 0.14905395858058698 0.18137780733742676 0.0451356028971764 0.06825504889229832 0.12987345639938508 0.1823985113186734
闲杂=0.20929629535799707 0.05956525884762621 0.12798259405666346 0.18115022733782676 0.0884216562726886 0.08833491517239879 0.24524905295479904
自给自足=0.17862122488686352 0.06728581617990752 0.0769365108591107 0.2904825027107636 0.22344319510475086 0.09507348213313005 0.06815726812547376
支付=0.1739426860118755 0.10642289368395573 0.1226268168032114 0.1554057349911026 0.24383850174247565 0.14051279861004554 0.05725056815733355
顺风=0.16591231252025593 0.07295784344728837 0.10138066734056964 0.25966981302901804 0.22412635717986337 0.12473037451246542 0.05122263197053923
酷爱=0.1819463342042146 0.08368538155117419 0.049310134890791 0.2305724752909989 0.2890678804959038 0.10779212060053328 0.05762567296638417
百看不厌=0.17609997190800866 0.051847534617370544 0.07300940161537574 0.2975262708125242 0.27507957354183593 0.0817456696726955 0.044691577832189494
隐含=0.1944471721277943 0.09469106052819273 0.130187173678278 0.19716480943409015 0.2008951640377158 0.11972431000995423 0.06289031018397467
呼呼=0.21836138266446023 0.0946410053779398 0.07970497580508179 0.23047691811292045 0.21167796761387173 0.10972623192457794 0.055411518501148053
借宿=0.20920894393298117 0.11011960208727146 0.11145674624171299 0.20899992422073368 0.18467339264038546 0.10835109145063153 0.06719029942628375
破脸=0.27311540625157665 0.1477801745682224 0.21851666490353283 0.06002716273463967 0.12101783699745262 0.11158742977901694 0.0679553247655588
跋山涉水=0.15384365915408957 0.07664452392582789 0.05281561427447102 0.1803777290312061 0.26801365512509023 0.0730305555635743 0.19527426292574088
感天动地=0.16320474192902917 0.0824928136387958 0.06580008557227618 0.18547172016500965 0.34683830436845353 0.09295284602206201 0.06323948830437369
福地=0.1582585647670857 0.054758239224460235 0.044008513847527866 0.35293160663012846 0.26501164157396 0.07683816590812295 0.04819326804871482
绊脚石=0.34968995633853606 0.06524848272031347 0.1789535849068307 0.10452882334167483 0.19598095573893462 0.06838458170942238 0.03721361524428804
想到=0.20486339112065502 0.12274755823623808 0.09239618967853738 0.20199241559789305 0.17792084092896868 0.11990872523740183 0.08017087920030604
长生=0.12273846249172411 0.06533768676403887 0.04351219149923668 0.17420695089897212 0.2721676165061527 0.2761071189421075 0.04592997289776802
驱寒=0.17820371213590155 0.0812019097362066 0.09026261578282335 0.2052170946588862 0.27749787680477417 0.09509229788474623 0.07252449299666193
用心=0.13928200611035166 0.07699441530103338 0.042982714157636284 0.21600105849864268 0.3903817715868983 0.08572378538782238 0.048634248957615284
珍视=0.189818151532569 0.08617710736635108 0.07365474362940148 0.18563154488354144 0.3430901777663559 0.05900982686216668 0.0626184479596144
收下=0.19735709465008958 0.08852987121558031 0.12565054705779638 0.1846096598088089 0.22889665445886762 0.09872576470264663 0.0762304081062106
做得好=0.18332104985560174 0.08956140062420205 0.09336555102934779 0.16405384960420663 0.175284953091379 0.07837445239740831 0.21603874339785445
接纳=0.1862686066937245 0.06943056276117653 0.05769618355627323 0.2060526869699867 0.28042904349240166 0.15004277469503544 0.050080141831402074
足月=0.14654670672668374 0.06206374601411699 0.04048173975681782 0.2626248981478274 0.28043345266690406 0.16473817837636165 0.04311127831128837
延迟=0.2595685198680703 0.13521386746617156 0.19199114661854166 0.09272557848980728 0.13691702518203247 0.1306644651249276 0.0529193972504491
嘻皮笑脸=0.22164846521184334 0.1439992610530617 0.1985196586558812 0.10233524997696224 0.1480161663586673 0.12692188354364112 0.058559315199943
以致=0.2839980664038136 0.1461036782791792 0.08233342423728834 0.1479148012564975 0.16693705917027693 0.08576355069603912 0.08694941995690539
捡破烂=0.22568566963208586 0.06250460043007568 0.1779731639744876 0.3111530967655195 0.10653513994535643 0.06454114120043582 0.05160718805203908
寻求=0.17556316741197978 0.12104110627556693 0.14938782775860315 0.19303463574348367 0.23095723291313577 0.08436449133088131 0.045651538566349494
阴影=0.2268087453980415 0.16040484386901507 0.12664551041203456 0.1095115776521639 0.1107792981578032 0.20616795059143386 0.059682073919507986
屈指=0.2188483942231099 0.17603813589715586 0.09665082326077103 0.14212981374998898 0.1721887584809052 0.12521961827489725 0.06892445611317184
接线=0.2528424747841214 0.09445574394988471 0.186581291202408 0.1605542224034171 0.13750800872453905 0.09998530144622902 0.06807295748940073
同房=0.25076054371848633 0.1379998645210692 0.1580527686604251 0.13876448275105635 0.11852451264884156 0.10626164195639824 0.08963618574372317
不见天日=0.2742149863144266 0.15939437998713202 0.1576888695438303 0.08354219828588978 0.12012230508260885 0.1410851312138348 0.06395212957227753
难产=0.2276530632910465 0.1792929054187255 0.17563690222591316 0.12495847206401457 0.11338436724769445 0.11180932197071539 0.0672649677818905
防御=0.19436198881901035 0.07395527903267521 0.11362400772765184 0.17136995541066935 0.31230015903876523 0.08114913649613122 0.05323947347509678
呆子=0.16303623273280465 0.06594950660114234 0.19650919613970477 0.22003632906784804 0.22005821587985225 0.07385404431178079 0.06055647526686718
界定=0.1950075422254586 0.10110854110796837 0.09222701112286132 0.24281430106029128 0.19784879181200588 0.10255098281951476 0.06844282985189971
安稳=0.19884920177104415 0.12294887248832026 0.09816586739297216 0.18645809470051072 0.23497047617475195 0.11264451660832264 0.04596297086407823
动地惊天=0.14452634697829211 0.09217136806634621 0.052089486738325017 0.1738658530455271 0.3408221126631132 0.13583498081837106 0.06068985169002538
藏龙卧虎=0.17539790644833309 0.08013886940918213 0.07039881352924397 0.17511723470742047 0.1970486185240148 0.10039533108880565 0.2015032262929999
骂娘=0.2439011044390411 0.07128589612221617 0.33183944192173587 0.09848531530103107 0.05376469912165818 0.07576795865223647 0.12495558444208119
洞天=0.1625123813203136 0.09424499243882213 0.05914136780061424 0.24697010748388576 0.2629310553910215 0.10417209071252323 0.07002800485281942
黄灿灿=0.16395047681409186 0.0641877600427485 0.05476604140696095 0.3101170371645791 0.2458884681962901 0.09115013461205385 0.06994008176327571
为难=0.26964403479388815 0.1847579729870415 0.13236960603055264 0.11018405845282465 0.13626285650549447 0.11041382543712615 0.056367645793072414
合拍=0.1520541228772238 0.06372226610468879 0.04067102917857339 0.24705113664845563 0.37482179907878893 0.07740005989939827 0.0442795862128711
随和=0.1866283245371649 0.09251801594561244 0.07835737001731116 0.19776006731605153 0.25094807572904254 0.10903960662536047 0.08474853982945701
合拢=0.14464449971726842 0.06713071092842816 0.05010368087112845 0.30260411684004884 0.27161953814035766 0.10149554141784833 0.0624019120849202
久长=0.13910892024849011 0.07646108363464754 0.04941964479372494 0.2152247273547132 0.34265451950597675 0.10874254957555379 0.06838855488689362
日出而作=0.1403996522095349 0.07349425678089429 0.05043382639364084 0.25590424755518887 0.3066755594185528 0.10744278614930956 0.06564967149287883
邂逅=0.05779300617679988 0.04068918960639867 0.010882032180764752 0.16200684943533947 0.31230171690409414 0.3832383712152644 0.0330888344813388
老辣=0.20557043071302958 0.06390498415556035 0.14264854999552365 0.23947442878977568 0.18060119090513904 0.095669663063924 0.07213075237704765
管闲事=0.43778519610559097 0.12311372782386065 0.23612824286840536 0.02376743100891995 0.05009567845709666 0.077748961642161 0.05136076209396539
古朴=0.15256571792433674 0.089188113691309 0.058995671187685346 0.1927891419135629 0.3303538509795593 0.1047126859800629 0.07139481832348368
闻所未闻=0.21752392629430573 0.10888631139376125 0.13857611032045333 0.1089637244629016 0.06606105246659671 0.11590449961651507 0.24408437544546638
离别=0.1909046494216808 0.1866263402820723 0.048599443353805956 0.16598722557244508 0.23304912023104157 0.1345303529850258 0.04030286815392838
背着=0.2075366481490614 0.12049927632886559 0.10008383325619521 0.216100745841747 0.17238346682454425 0.11884760871825632 0.06454842088133016
觉悟=0.2268705266555025 0.17980328349089084 0.09838847699061104 0.1796061585093919 0.16392171407514428 0.0865724951753236 0.06483734510313582
意会=0.14892763678555584 0.058522081096188984 0.19074199984620713 0.17272931876293257 0.264781826204705 0.07204455330105641 0.092252584003354
修成=0.16280318462913063 0.06502711061257273 0.08733337441793543 0.22449748661528965 0.3138241209554665 0.07974223553362302 0.06677248723598209
起源=0.1509374185418501 0.06486056950023882 0.06592941425130824 0.22042639160590688 0.25566793912364216 0.08217326973188045 0.16000499724517336
永生=0.15530002401216794 0.07591042088966253 0.06537301187342831 0.20288721549641223 0.3807052055240284 0.0735944439561935 0.04622967824810707
倡导=0.17039664367952287 0.07025445703654973 0.07262192728635877 0.20469217828913716 0.3131825173803791 0.09664387993748152 0.07220839639057079
有门=0.21111295106307698 0.11735487994042218 0.2148711908390268 0.12914622047774682 0.14324574068211693 0.09361580719545563 0.0906532098021547
供水=0.2517805389351126 0.08631308716261167 0.40373101058764205 0.04783411172162061 0.06857895274929772 0.06800771713554511 0.07375458170817054
难以=0.2270237011791884 0.17130776772638323 0.12555427997923044 0.11545651585572748 0.17697995887365975 0.11145589764264313 0.07222187874316754
撒手=0.19695265536587642 0.1127050166130922 0.07920302465438403 0.21465683149535655 0.19045768424474033 0.1223529144550394 0.0836718731715111
孕育=0.13734787328291945 0.06779480876650079 0.0474177228003923 0.2429440210870193 0.33353558694022617 0.12087469329182032 0.050085293831121695
幽默=0.1483126020373127 0.0625703227896089 0.05983285759604438 0.30789920021803563 0.2629495440061121 0.0759112483802386 0.08252422497264764
老迈=0.2615521287624134 0.08898450766707598 0.31647306129472635 0.1459268455717466 0.07016286491476899 0.0642650612287192 0.0526355305605494
急死=0.37018712962390293 0.15221797003236756 0.21545692858493945 0.06189750073672986 0.06351301872363135 0.08304449342384436 0.053682958874584505
腐朽=0.2501759718063636 0.10531276172518196 0.13229696730779125 0.14748658894332306 0.20593572230874949 0.07798134272330864 0.080810645185282
厮混=0.17499793567299485 0.08168118318296949 0.05945838253327158 0.22953554955110209 0.2593894837969716 0.11156159654882516 0.08337586871386524
待续=0.19090906114889472 0.07801498166145683 0.06421544063969988 0.2856392528701497 0.2417558075210782 0.07910256172783896 0.06036289443088169
掉色=0.28333930953115355 0.14795237656168336 0.24502295278195668 0.05794450085715484 0.08071937083819847 0.10221095860168117 0.08281053082817212
鸭梨=0.2418089487081785 0.18592887831289379 0.09707279901496738 0.12780422371295366 0.09967761998803082 0.1737872572973831 0.07392027296559261
东奔西跑=0.18995506702194745 0.10068976462300562 0.08797173247412605 0.2111430362367717 0.2379899097011755 0.10654937406964317 0.06570111587333051
完税=0.2226033850733478 0.10003829511520415 0.16094202927666054 0.07664886148801842 0.13298049084767735 0.2509259475859197 0.05586099061317211
苦中作乐=0.15657516528593307 0.07095773436802999 0.04810594528228116 0.27462461176250325 0.30994262254783234 0.08378454263076622 0.056009378122654024
启幕=0.1277500370861752 0.033343521273137375 0.030086924931206398 0.3012018344327804 0.3897029297771795 0.06480161972393506 0.053113132775586054
惨叫=0.29730643014734354 0.15232071735387873 0.11848862482479851 0.12727163652509418 0.07115135999101062 0.14350832522536083 0.08995290593251352
满盘皆输=0.1979961900451111 0.24520981718699836 0.15452340801937375 0.04742265977044613 0.09808161047324625 0.09794257910225662 0.15882373540256775
二货=0.22850423789754473 0.07425652069329385 0.17515458654441693 0.22901158961716053 0.16638367851975164 0.0736258028514658 0.05306358387636643
古板=0.28002855138956034 0.14124881813389942 0.22914679573342278 0.08312322284932082 0.08091391378097186 0.11533368398052656 0.07020501413229821
耗费=0.18580363372229305 0.11896822971701901 0.08384248980153726 0.14350722324491344 0.1519939919803611 0.2691740814748242 0.046710350059052115
确立=0.25346227961268425 0.10628761253039123 0.11367219462111423 0.1882405333220816 0.15299696191057377 0.10706612934464264 0.07827428865851221
就是=0.22729004798478233 0.098258208384585 0.10421988812177249 0.1984916885064363 0.20154286007973155 0.10742883626611578 0.06276847065657663
避邪=0.1818583776946763 0.0674606694032694 0.08084997951935809 0.26410471676032904 0.16147553850145263 0.16209730270868003 0.0821534154122346
升空=0.13344425049153708 0.04627320033989642 0.04663780036927406 0.20466929006371923 0.25913413706670413 0.07780902676896384 0.2320322948999053
耗资=0.14043280163776686 0.04477115669224206 0.06634388029760262 0.25654584348972626 0.17213109452603131 0.26812606414878515 0.05164915920784569
呼唤=0.18842254189473978 0.13950418411934515 0.10799794249145542 0.18005845689833289 0.2193010114037163 0.08895178478083796 0.07576407841157257
黑哨=0.2778160931337524 0.06786797898259393 0.46686279935264674 0.03277525037766093 0.033357888244795526 0.06951994933764179 0.051800040570908756
瞎闹=0.18452929265714904 0.061770789759026924 0.09520237319533811 0.26355393670844696 0.2322708504268411 0.0930758702031638 0.06959688705003411
掌舵=0.1553901838176762 0.07050346444503533 0.052439681250327906 0.2658085732535971 0.2829202811832888 0.10622790570409647 0.06670991034597827
璀璨=0.12626072525550705 0.06367859964456793 0.03316536931596639 0.19377651404189594 0.44854955241968253 0.0837972962733493 0.050771943049031
补课=0.3441198215307376 0.13410512236867683 0.15482161623142962 0.12312455852132197 0.1031783373367534 0.0908146500914087 0.04983589391967184
岁岁=0.1090141390756646 0.03684352642370421 0.049824931952904744 0.24751313974163372 0.45666772779224696 0.0635909106033374 0.03654562441050853
灿烂=0.07587592983705398 0.06773636962847657 0.022145805454887323 0.20414224830888145 0.34599539163195747 0.2547737639350414 0.029330491203701885
改为=0.21515627189072914 0.11358151363121854 0.08600160472996687 0.21333887836864399 0.17985146369996755 0.12389016368770803 0.06818010399176591
装b=0.3732328026591112 0.06650439168774036 0.12276335825028001 0.18486991976240733 0.12382249796524501 0.07449873068407159 0.054308298991144505
集中=0.2257615128421681 0.1250947165569702 0.10848347470757823 0.16008809332345164 0.19318950673629917 0.12359731254746198 0.06378538328607065
臭味=0.42780140975064496 0.12809756590268467 0.1914274641444225 0.04904752881112541 0.05958867024035449 0.08104650136912465 0.06299085978164337
完稿=0.16317368385037553 0.05232359222303159 0.12165290720021169 0.3384864164704896 0.2143472338092141 0.06928755987469226 0.04072860657198495
汹涌=0.18605572487623032 0.1412534000251334 0.09962974899102191 0.15981579003546262 0.21906565627024255 0.0961006070098426 0.09807907279206653
培植=0.1459557549054423 0.06828215587181168 0.060356113983951604 0.2225644842353782 0.33334041162820116 0.09670230553184787 0.07279877384336715
碍眼=0.36892314177561897 0.10352979087765114 0.3081393155618712 0.04885894371586703 0.04670785463319299 0.07772484590276804 0.04611610753303071
机遇=0.14095706342490077 0.10492292881733174 0.11319613742428986 0.21581488751468147 0.2987476431778011 0.07510080871037586 0.05126053093061912
支持一下=0.14167420371835604 0.04535017371215856 0.04729326104840473 0.335120579933805 0.3110927028474453 0.0670276124346928 0.05244146630513756
助跑=0.241713670497033 0.127475300141999 0.1400342042164051 0.18681444548869686 0.11378868390959955 0.11261058643993282 0.07756310930633374
死心塌地=0.14793627495316036 0.11121759692320718 0.05410947596529516 0.2899116836660242 0.2641614317638841 0.09333124861410858 0.03933228811432044
阳性=0.25552724989144837 0.1563453598145357 0.19520715418354295 0.07161742942226805 0.10575462655546497 0.11560602619435766 0.09994215393838235
不速之客=0.36725801941932334 0.14201331013397386 0.10629257597119127 0.10320024705461303 0.0809841245652187 0.10452741208103218 0.09572431077464741
柳暗花明又一村=0.15110688489029686 0.0959771732936018 0.060489837822428866 0.32394592416024204 0.22852573367755435 0.0950712887427528 0.044883157413123285
中风=0.21227184889808837 0.11957171894156217 0.16438582648320163 0.1029556820077798 0.24934867335797956 0.09260838215099604 0.05885786816039255
波澜壮阔=0.17540274983768064 0.07259480519498676 0.059728303720427485 0.16529563601049974 0.25063300967966434 0.13950836095103125 0.13683713460570973
不相上下=0.18994988390491122 0.07112124397830219 0.09712079929894454 0.21781818375339035 0.25025033779009065 0.09301484951941856 0.08072470175494252
酣畅=0.18269108225297784 0.07203448337079375 0.10109654427240032 0.22928839688438582 0.2478286858957954 0.09100610442041969 0.07605470290322723
风度翩翩=0.15536330666581494 0.06493967966506636 0.056660494508538925 0.23915948305968854 0.2716310951252938 0.10134161509914967 0.11090432587644787
只有=0.19970009102754976 0.15225569779512504 0.10174475512621821 0.1702162886293129 0.2047857455537253 0.10580721575498724 0.06549020611308151
语重心长=0.1880708784503265 0.17893642706315271 0.07856515206599234 0.1800859972147526 0.23489546126214012 0.07952549726013336 0.059920586683502475
悉心=0.13913246916371055 0.0640517858156399 0.03597573848322138 0.32747654823870986 0.31652559958757703 0.07079413121473424 0.046043727496407054
插秧=0.2250027239487779 0.11843501321401036 0.10320918556352394 0.1978022581932431 0.1262827615589979 0.11141099236473836 0.11785706515670846
营运=0.19495362267572133 0.12006154853537038 0.10126591978044594 0.2195207603003729 0.16591155183177483 0.12960034396288467 0.06868625291342992
强行=0.3014650384082581 0.11192307969659374 0.1799724436838413 0.10097952170209354 0.14280072706408017 0.08383430081561559 0.07902488862951766
阴性=0.1349230599662122 0.057005995130601665 0.04737603854222418 0.35481157843438854 0.27566538532081575 0.08228632315488163 0.04793161945087592
老道=0.18616134354590758 0.11825358127266238 0.09651983841209588 0.18914377421025869 0.23023273216925805 0.10727550021120176 0.07241323017861574
对流=0.3105814009681693 0.17740146623304884 0.22244352747909715 0.031152282049493305 0.04002914496375925 0.13284480519814243 0.08554737310828985
浑厚=0.1740721288650197 0.07496176742192988 0.09368824490853132 0.1785750555143701 0.30949870146419156 0.09752750374277241 0.07167659808318501
正轨=0.1533950076462522 0.08118815919982116 0.09387665743731374 0.21582987037038634 0.33260624148466506 0.08245070788643762 0.04065335597512386
有限=0.20739042538727653 0.11815736096445305 0.10574191315034231 0.18614867901998156 0.24156796440886188 0.07073490910049818 0.07025874796858642
开车=0.25446808860239023 0.11739715707859538 0.14089508538259984 0.15637131055555337 0.13242529547876716 0.12097963591973945 0.07746342698235446
值夜=0.22707538201584856 0.0927890543955975 0.1575205547282902 0.19548795448504952 0.17323573449705335 0.09197064614492521 0.061920673733235634
建造=0.11231759927541471 0.04397879969234649 0.04932849611493379 0.13552200459148264 0.3335607744017717 0.12917590673942606 0.1961164191846247
东奔西走=0.21573546002276778 0.07448380115372455 0.20217482548539853 0.18155927702337984 0.17454835636542257 0.07975593950836503 0.0717423404409417
附带=0.17638170098224973 0.08058180630452773 0.15051646222142576 0.20269029746370368 0.23193625437483037 0.07622249382714065 0.08167098482612203
自讨苦吃=0.3356092580677198 0.18434510789661981 0.1321891524647351 0.06200209298085066 0.06569778715020147 0.17348011703590546 0.046676484403967766
多愁善感=0.2702949789562628 0.1615210015765994 0.06487907491662975 0.12179140347081825 0.20501423840834726 0.11255447666286598 0.0639448260084765
污点=0.24537889002184657 0.16198649098433124 0.12303651285711863 0.1439311640192968 0.1377721578547957 0.1183718790070179 0.06952290525559311
呼啸=0.23438143837535155 0.12148961848232548 0.07418701907600606 0.13005082027254936 0.11562330871487563 0.23288126268429285 0.091386532394599
国际化=0.16701532836042565 0.06158490791458205 0.06713633218866881 0.2645448334344139 0.22419769182211335 0.09889192243014976 0.1166289838496466
驻守=0.173242108744873 0.22038460783999878 0.07032554470501637 0.23139625576925615 0.18422666938463378 0.07664736076578946 0.04377745279043256
飞越=0.05819802891928529 0.04423951227824241 0.011606189662706452 0.1611582181726825 0.27069622503616986 0.40603592132450816 0.048065904606405405
放下=0.175011977683493 0.10850627787205264 0.06467126131327797 0.24275620565195918 0.26162125996911517 0.08835602980473753 0.05907698770536449
一失足成千古恨=0.2612409520236712 0.1630776268290652 0.1924483452477874 0.07952559272601724 0.09864548284260012 0.1312322125369485 0.07382978779391028
呼喊=0.16425697894413313 0.10068437366169318 0.09850806072262763 0.1742455444389385 0.21845554927583533 0.1725968127122711 0.07125268024450111
漆黑=0.24787212543696563 0.17456215498336927 0.09150161239829359 0.11860751602967433 0.12062883118809395 0.16818608281896333 0.07864167714463981
狮子大开口=0.267783474344468 0.09702094435390031 0.24396243638950646 0.11119612865163132 0.0729515262488446 0.09906965461028161 0.10801583540136776
血雨腥风=0.21970077532649332 0.11098866989106135 0.12764538258032485 0.20964946921040872 0.19436181514638454 0.08323730806331897 0.05441657978200821
观战=0.16583590387896469 0.05393244747903373 0.06716826506178934 0.35518899654760483 0.20676027734007646 0.07887672954810983 0.07223738014442131
粘稠=0.18063046972123395 0.11674688647556251 0.06791146230353977 0.16747053171585763 0.2520089111927082 0.09277473247430648 0.12245700611679154
行车=0.2718611422103734 0.06729675917129044 0.1962319776270586 0.13526780397822397 0.15982682239771992 0.08776614643972118 0.08174934817561243
营造=0.13895971763412746 0.07029526044145339 0.04229396221721491 0.18759316519041624 0.41922221505386165 0.07315377562764176 0.06848190383528455
悄悄=0.1679197844163774 0.09543430132406157 0.059964375155421974 0.23041816769648668 0.2434326652751742 0.11144526567249438 0.09138544045998388
豪迈=0.22827371485596473 0.05929535289225496 0.06832016749830967 0.18039306567378394 0.18274357445376038 0.17045821049618146 0.1105159141297449
幼齿=0.1729368748592103 0.07509682067978786 0.05999483298964639 0.23633930804348569 0.2607656383094391 0.10055516188713129 0.0943113632312993
狗血淋头=0.33529775428756015 0.12800266563508672 0.2434918266711733 0.09664594332712519 0.0649994609332663 0.08356149602073328 0.04800085312505499
开辟=0.19276041828604162 0.08058667673456255 0.10284788043995063 0.19783503399167776 0.23635350617980697 0.09913320413571992 0.09048328023224055
落败=0.21373455486116846 0.1367938381940213 0.11507961216877069 0.16921621349911117 0.13115156143758414 0.13633732847323032 0.09768689136611391
齐心合力=0.13314734420469101 0.044183708056085874 0.040669525501431 0.3776241228242313 0.2099866733977549 0.08018812766772399 0.11420049834808198
飞跑=0.18509585593596664 0.09663460457729642 0.0850537681150453 0.2250338993736769 0.2278043587071929 0.1089223123999281 0.07145520089089363
浓厚=0.15445403972001454 0.08105987061641158 0.06799047729306032 0.22809733701783685 0.32735118953435777 0.07673344945202772 0.06431363636629121
回访=0.20962050464573725 0.2237746956907659 0.14121143756086504 0.12739635291859877 0.17627637712985614 0.07238956052114014 0.04933107153303676
回话=0.2471531525191552 0.1288852060399964 0.16901423548454364 0.1409002425594076 0.11907859379320825 0.10072340410577628 0.09424516549791273
告密=0.4129502670091736 0.05339780265021365 0.24805187214816038 0.06398336158562778 0.08175292185211569 0.08121565303332857 0.058648121721380266
飞跃=0.15003202997536164 0.11785939228778282 0.041581638277407997 0.31083935863778256 0.25580345841956836 0.07434122404909502 0.049542898353001574
化脓=0.26379360254686407 0.19559732035489044 0.21300820517461266 0.040741244184108384 0.08173400578141053 0.11548099325717119 0.08964462870094261
弱视=0.25804871143583663 0.13988586541838524 0.24388389447497155 0.05934751880397942 0.10391636259912297 0.13341366451712544 0.06150398275057866
煽动=0.2350229048383565 0.15894276746776187 0.09736290309445103 0.15177876708245921 0.16526956106721052 0.11664660020658449 0.07497649624317639
雄伟=0.1721659683237702 0.0925085555637704 0.07443325970848529 0.19602513102020133 0.2621989570781466 0.11491501343645986 0.08775311486916623
高傲=0.18097290440350852 0.0997885079232377 0.13852322350548524 0.17083006098619635 0.2701418455007277 0.09329353136834707 0.046449926312497426
人才辈出=0.1430450503488446 0.061144173413895726 0.045072152257448185 0.296053754859609 0.16564038535706113 0.09590346244867759 0.19314102131446378
闹架=0.307700905547511 0.1067681204167321 0.30570211561090926 0.06601813953634734 0.03478575039455506 0.11042201342676296 0.06860295506718224
越洋=0.1861359423567707 0.10178296494481509 0.08685642604104049 0.19983229930691468 0.2455683028512594 0.09834969771913696 0.0814743667800628
自命不凡=0.16860650223528295 0.07329178206852816 0.1148096303578079 0.17328995951852666 0.29322413829782046 0.1191259575944104 0.05765202992762343
回请=0.17333529097138972 0.059902919204327616 0.05442984656792573 0.3593698150823954 0.19331445798094782 0.07789452888662485 0.08175314130638886
开进=0.21167627647074316 0.10140834688290831 0.11280534805572172 0.16197076242539432 0.12917527239128265 0.11250155924079908 0.17046243453315071
人行=0.11137803076805274 0.04709398492566028 0.030844632202968222 0.18696393092567118 0.2298737488413755 0.3476453089164668 0.04620036341980539
脱毛=0.21698025446043803 0.11774674646709783 0.12123332250081725 0.17226512199378263 0.19981014749403916 0.10021767608918838 0.07174673099463678
生成=0.20827991287699116 0.10437739477997121 0.12596704616172463 0.1615341798977598 0.21189200664282942 0.10034388088465913 0.08760557875606466
来讲=0.25326592298261374 0.1478809009093404 0.15780356328117764 0.13253441882759165 0.14589080273889754 0.10726456843807948 0.055359822822299606
怨气=0.31410894487218005 0.09845121412051118 0.2911926220213725 0.09335162933472473 0.07225958814444436 0.07556728580137022 0.05506871570539683
咽下=0.26421282571059185 0.1767108680952322 0.13080079749028312 0.08960051348080388 0.1269218114583612 0.126996296120275 0.08475688764445287
走火=0.24932388707442857 0.11124765565426005 0.10818165414548632 0.10221275132886916 0.10404457579244333 0.20790780430769887 0.11708167169681374
桀骜不驯=0.17487483508560742 0.08476469516350756 0.11246331985266676 0.15597699689950936 0.3008631301179173 0.10242779489775841 0.06862922798303303
俊杰=0.15313111388084152 0.09227060279087337 0.10652205270259467 0.23837875179399756 0.29096396299643795 0.0689090535291314 0.04982446230612345
俗不可耐=0.19597069257671365 0.10528534311181649 0.11453331860907297 0.16258751225053494 0.2578822297981192 0.09793205862298487 0.06580884503075787
自然而然=0.1863785982596881 0.0984055009207558 0.05701906732322005 0.17166345406216987 0.3484816989159512 0.08103157847047289 0.057020102047742105
现身=0.21178766997050433 0.08138552629783088 0.12712016493967554 0.18002200890080786 0.23311795877049155 0.08502396295601816 0.08154270816467175
祈愿=0.13931977672259901 0.07460462491188616 0.04917286387688935 0.22667015564293297 0.3519082207934967 0.09678912312507014 0.06153523492712562
劳资=0.3586697604230848 0.09776613958420403 0.32499657353279676 0.03554455414328222 0.0398940866814535 0.09009241682961444 0.05303646880556414
默哀=0.2608217160849644 0.17133403559487645 0.06929120363912211 0.15760725512064877 0.07859155041071175 0.16241730107130792 0.09993693807836862
大煞风景=0.21495032171568357 0.08660764729416212 0.1439173703020453 0.24247465004274757 0.14821817424194406 0.09119236668577353 0.07263946971764397
随喜=0.12320114463515398 0.04921324736453864 0.03920657316531423 0.34876699697904207 0.3310766247305827 0.06552189435433547 0.04301351877103287
心旷神怡=0.3141888977116447 0.048248359044458476 0.05101111039881969 0.21507042531227144 0.2590458852462461 0.06780816781757142 0.04462715446898818
以不变应万变=0.16465393722531357 0.052132418889000214 0.07954672134579606 0.2518457678856371 0.28521474831812593 0.06764509242397566 0.09896131391215134
集会=0.3713089342585745 0.09003296502954583 0.17729125145321006 0.1215054530426026 0.10165456855518167 0.07656850094454623 0.06163832671633913
难倒=0.2059444721074601 0.12694262301103254 0.2290862790974388 0.12432718095819133 0.12501729310518167 0.08880618102326877 0.09987597069742667
可望=0.22353488751747674 0.17168475092072605 0.1291204967412169 0.07900025596248333 0.20084302531078613 0.1390439810299227 0.05677260251738814
招领=0.1491600085811639 0.0886683721970516 0.1938847550329526 0.22351042027047446 0.21163709478970294 0.08808733626256009 0.0450520128660944
动身=0.19097277312246097 0.14344920970481867 0.07029267608980036 0.18602634343881114 0.2042165724421243 0.12647315313748414 0.07856927206450036
情夫=0.193914181447059 0.08448813258957823 0.11174226325173488 0.18884511959253236 0.2624542562075255 0.09063820508667687 0.06791784182489329
